Panavia|Tornado|F.3|ZE256|Tornado||fixed_wing|monoplane|military|fighter||Ex-Royal Air Force air-defence variant; acquired from Jet Art Aviation Ltd of the United Kingdom and delivered to the museum by road on 12 March 2019 per the museum's own type page; serial from the Wikimedia Commons file "Royal Air Force; ZE256"|ZE 256|on_display|GB|Eesti Lennundusmuuseum -- Lange
Sukhoi|Su-24|M||Fencer||fixed_wing|monoplane|military|bomber||COCKPIT SECTION ONLY; second example. Construction number s/n 0915306 in aliases as the only identifier|Su24; s/n 0915306; 0915306; Fencer|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Sukhoi|T-10|||||fixed_wing|monoplane|military|experimental||COCKPIT SECTION ONLY of a **Su-27 prototype** — the Latvian Wikipedia table gives the type as "Т-10 (Su-27 prototips)" with s/n 02-04. T-10 was the original Sukhoi prototype configuration that was fundamentally redesigned into the T-10S production Su-27; a surviving T-10 section is internationally significant. Photographed at Skulte as "Su-27 nose at Riga Aviation Museum". Construction number in aliases as the only identifier|T10; s/n 02-04; 02-04; Su-27 prototype; Flanker|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Sukhoi|Su-15|||Flagon||fixed_wing|monoplane|military|fighter||NOSE SECTION ONLY. Evidenced solely by the Commons file "Su-7 and Su-15 nose at Riga Aviation Museum" from the Skulte site; ABSENT from the Latvian Wikipedia tables. No serial|Su15; Flagon|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Tupolev|Tu-104|A|CCCP-42328|Camel||fixed_wing|monoplane|civilian|commercial_transport||COCKPIT SECTION ONLY — listed under aircraft cockpits in the Latvian Wikipedia table with registration СССР-42328. The Tu-104 was the world's second jet airliner to enter service; a surviving section is significant. Photographed at Skulte as "Tu-104А; Riga Aviation Museum" and as part of "Tupolev noses at Riga Aviation Museum"|Tu104; Camel; CCCP42328|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Tupolev|Tu-134|B|CCCP-65698|||fixed_wing|monoplane|civilian|commercial_transport||COCKPIT SECTION ONLY — listed under aircraft cockpits with registration СССР-65698. Distinct from the complete Tu-134A-3 RA-65717 also in the collection. Photographed at Skulte|Tu134; Tu-134B; CCCP65698|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Raduga|KSR-11|||Kelt||missile_rocket||military|air_to_surface||Anti-radiation air-launched missile evidenced by the Commons file "KSR-11 missile at Riga Aviation Museum" from the Skulte site; the KSR-11 was the anti-radar development of the KSR-2 carried by the Tu-16. ABSENT from the Latvian Wikipedia tables|KSR11; AS-5; Kelt|on_display|RU|Rīgas aviācijas muzejs -- Skulte
Fakel|V-750|||||missile_rocket||military|surface_to_air||S-75 system round evidenced by the Commons file "SA-2 at Riga Aviation Museum". Manufacturer given as MKB Fakel which designed the V-750 round. The Latvian Wikipedia "other equipment" table separately lists an РСП-7Т landing radar; an СКП-9МВ mobile control post; a TRUMP D40-D de-icing vehicle and an AA-60 airfield fire tender — none of which are aircraft and none of which are recorded here|S-75; SA-2; Guideline; V750; S75|on_display|RU|Rīgas aviācijas muzejs -- Skulte
VEF|I-12|||||fixed_wing|monoplane|military|trainer||**REPLICA — FLAG THIS.** The OpenStreetMap node names it explicitly as "VEF I-12 (replica)". The original VEF I-12 was a Latvian trainer designed by Kārlis Irbītis and built by Valsts elektrotehniskā fabrika in the 1930s. No original survives and no serial should be assigned to the replica|VEF I12; I-12; Irbitis I-12|on_display||VEF I-12 replika -- Lidosta Rīga
Mil|Mi-26|T||Halo||rotary_wing||military|transport||Type and variant from the OpenStreetMap tags model "Mi-26T Halo" with model:wikidata Q336150. No registration or bort recorded by the surveyor and none inferred. The Mi-26 is the largest helicopter ever to enter series production. Operator nationality NOT established — Mi-26Ts served both Soviet military and Aeroflot/civil operators — so operator_country is deliberately blank|Mi26; Mi-26T; Halo|on_display||Mil Mi-26 piemineklis -- Rīga (Dārzciems)
Antonov|An-2|||Colt||fixed_wing|biplane|civilian|utility||Type from the OpenStreetMap name tag "Lidmašīna AN-2" on a traced polygon. No registration recorded and none inferred; Latvian roadside An-2s are usually ex-Aeroflot agricultural airframes but that is not evidenced here|An2; Colt|on_display||Antonov An-2 -- Rīga (Valērijas Seiles iela)
Antonov|An-2|||Colt||fixed_wing|biplane|civilian|utility||OpenStreetMap node/12147569346 names it "An-2 Ciemupe Belle" with model:wikidata Q207700. "Ciemupe Belle" appears to be a nickname applied to the airframe rather than a registration and is recorded in aircraft_name; no registration is known|An2; Colt|on_display||Ciemupes lidmašīnu ekspozīcija
Antonov|An-24|||Coke||fixed_wing|monoplane|civilian|commercial_transport||OpenStreetMap node/12726138633 carries model:wikidata Q337467 (Antonov An-24) and no other tag. No registration; operator nationality not established|An24; Coke|on_display||Ciemupes lidmašīnu ekspozīcija
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap node/12147569345 is tagged historic=aircraft and NOTHING else. Recorded as Unidentified per the contract rather than assumed to match its neighbours||on_display||Ciemupes lidmašīnu ekspozīcija
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap node/12875031667 is tagged historic=aircraft and nothing else||on_display||Ciemupes lidmašīnu ekspozīcija
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap node/13460578149; tagged historic=aircraft only. military_civilian is a required field and has been set civilian because every other identifiable park or roadside airframe found in this Latvian sweep is a civil An-2 or An-24; that is a pattern argument and NOT evidence about this airframe. Needs a human before import||on_display||Nākotnes parka lidaparāti -- Glūda
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap node/13460578150; tagged historic=aircraft only. military_civilian set civilian on the same pattern argument as its neighbour and not on evidence||on_display||Nākotnes parka lidaparāti -- Glūda
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap node/13460578151; tagged historic=aircraft only. military_civilian set civilian on the same pattern argument as its neighbours and not on evidence||on_display||Nākotnes parka lidaparāti -- Glūda
Mikoyan-Gurevich|MiG-15|UTI||Midget||fixed_wing|monoplane|military|trainer||Type from OpenStreetMap node/8199786231 (model "MiG 15UTI"; model:wikidata Q187377) with a linked Commons photograph File:Cīravas lidlauks - vecais MIG.jpg. No bort or construction number recorded. Soviet service only — Latvia never operated the type|MiG15; MiG-15UTI; Midget|on_display|RU|MiG-15UTI -- Cīravas lidlauks
Antonov|An-2|R||Colt||fixed_wing|biplane|civilian|utility||Variant R is the agricultural sprayer; taken from the OpenStreetMap model tag "Antonov An-2R" with model:wikidata Q207700. No registration recorded|An2; An-2R; Colt|on_display||Antonov An-2R -- Duči (Limbaži)
Antonov|An-2|||Colt||fixed_wing|biplane|civilian|utility||Type inferred ONLY from the OpenStreetMap model:wikidata link Q207700 on node/9897094506; the node has no name tag and no photograph. Lowest-confidence airframe row in the Latvian section|An2; Colt|on_display||Antonov An-2 -- Bārbele (Bauska)
Bellanca|CH-300||||Lituanica|fixed_wing|monoplane|civilian|experimental|1982|**FLYABLE REPLICA — FLAG THIS.** The museum's own exposition page calls it "skraidymams tinkanti legendinės Lituanicos replika" — a flight-capable replica of the legendary Lituanica — designed and built by the aviator Vladas Kensgaila in 1982 for the film "Skrydis per Atlantą". Commons files it as "VK-6 (реплика Литуаники)". The ORIGINAL Lituanica wreckage is at the Vytautas the Great War Museum; do not conflate the two|Lituanica replica; VK-6; VK6; Bellanca Pacemaker|on_display||Lietuvos aviacijos muziejus -- Kaunas
Mil|Mi-8|T||Hip||rotary_wing||military|transport||Mapped as OpenStreetMap node/13992725041 "Helikopters Mi-8T" inside the museum compound; the museum's exposition page confirms Air Force and State Border Guard Service helicopters in the outdoor display and a walk-in Mi-8 simulator cabin. No bort recorded|Mi8; Mi-8T; Hip|on_display||Lietuvos aviacijos muziejus -- Kaunas
Mil|Mi-2|||Hoplite||rotary_wing||military|utility||Mapped as OpenStreetMap node/13992766822; one of two Mi-2s on site. No bort recorded|Mi2; Hoplite|on_display||Lietuvos aviacijos muziejus -- Kaunas
Mil|Mi-2|||Hoplite||rotary_wing||military|utility||Mapped as OpenStreetMap node/14002762485; second Mi-2. No bort recorded|Mi2; Hoplite|on_display||Lietuvos aviacijos muziejus -- Kaunas
Kamov|Ka-26|||Hoodlum||rotary_wing||civilian|utility||Mapped as OpenStreetMap node/13992766829 and photographed as "LAM 2008-09 Ka-26". No registration recorded|Ka26; Hoodlum|on_display||Lietuvos aviacijos muziejus -- Kaunas
Antonov|An-26|B||Curl||fixed_wing|monoplane|military|transport||Transferred to the museum from the Lithuanian Air Force by government resolution of 29 September 2010 per lt.wikipedia; the museum's site carries a dedicated page "LĖKTUVO AN-26 KELIONĖ" about the aircraft's journey. No tactical number recorded|An26; An-26B; Curl|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Aero|L-39|C||Albatros||fixed_wing|monoplane|military|trainer||Transferred from the Lithuanian Air Force by the same 29 September 2010 government resolution as the An-26B per lt.wikipedia. No tactical number recorded|L39; L-39C; Albatros|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Antonov|An-24|||Coke||fixed_wing|monoplane|civilian|commercial_transport||Mapped as OpenStreetMap node/13992766823; Commons has a dedicated Category:Antonov An-24 at the Lithuanian Aviation Museum. No registration recorded|An24; Coke|on_display||Lietuvos aviacijos muziejus -- Kaunas
Antonov|An-2|||Colt||fixed_wing|biplane|civilian|utility||Mapped as OpenStreetMap node/13992766824. The museum's exposition page identifies its outdoor An-2 as a **participant in the Baltic Way** of 23 August 1989 — a significant provenance claim made by the museum itself. Visitors can sit in an An-2 simulator cabin. No registration recorded|An2; Colt; Baltijos kelias|on_display||Lietuvos aviacijos muziejus -- Kaunas
Antonov|An-14|||Pchelka||fixed_wing|monoplane|civilian|utility||Mapped as OpenStreetMap node/13992766828 "An-14 Pchelka" and photographed as "Preserved An-14" and "Ан-14; Музей Литовской авиации". No registration recorded|An14; Pchelka; Clod|on_display||Lietuvos aviacijos muziejus -- Kaunas
Aero|L-29|||Delfín||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/13992766825 and photographed as "Aero L-29.jpg" in the museum category. No bort recorded|L29; Delfin; Maya|on_display||Lietuvos aviacijos muziejus -- Kaunas
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Evidenced by the Commons photograph "LAM 2008-09 Mig-21.jpg" in Category:Aircraft at the Lithuanian Aviation Museum. VARIANT UNKNOWN and deliberately blank; no bort recorded. **The 2008 photograph predates the 2026 reconstruction — confirm this airframe is still on site**|MiG21; Fishbed|on_display|RU|Lietuvos aviacijos muziejus -- Kaunas
Yakovlev|Yak-50|||||fixed_wing|monoplane|civilian|private||Aerobatic monoplane named in the lt.wikipedia description of the museum's holdings ("akrobatinį lėktuvą JAK-50"). No registration recorded|Yak50; Jak-50|on_display||Lietuvos aviacijos muziejus -- Kaunas
Gustaitis|ANBO I|||||fixed_wing|monoplane|military|trainer||en.wikipedia describes the museum as holding the ANBO I; the first aircraft designed by Antanas Gustaitis; and Commons carries "LAM 2008-09 Anbo-1.jpg". **Whether this is the original or a reproduction is NOT established** and no sourced statement either way was found; do not assert originality. The museum separately holds the ANBO-IV drawings which entered the UNESCO Memory of the World Lithuanian national register in 2006|ANBO-I; ANBO1|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Oškinis|BrO-18||||Boružė|fixed_wing|monoplane|civilian|private|1975|Lithuanian glider designed by Bronius Oškinis; photographed as "Lithuanian glider BrO-18 Boružė by Br.Oškinis; 1975". The museum describes the Oškinis glider collection as one of its principal treasures|BrO18; BRO-18; Boruze; Ladybird|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Let|L-13||||Blaník|fixed_wing|monoplane|civilian|trainer||Mapped as OpenStreetMap node/14024465478 "Let L-13 Blaník". No registration recorded|L13; Blanik|on_display||Lietuvos aviacijos muziejus -- Kaunas
Kensgaila|VK-9|||||fixed_wing|monoplane|civilian|private||Lithuanian homebuilt by Vladas Kensgaila; mapped as OpenStreetMap node/13992766827 "VK-9" and photographed as "VK-9.jpg". No registration recorded|VK9|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Unidentified|Light aircraft||LY-HBQ|||fixed_wing|monoplane|civilian|private||A Lithuanian-registered light aircraft photographed in the museum category as "LT LY-HBQ.jpg". The type is not stated in the filename or category and I would not guess it; manufacturer and model are therefore Unidentified per the contract while the registration — which IS sourced — is retained|LYHBQ|on_display|LT|Lietuvos aviacijos muziejus -- Kaunas
Bellanca|CH-300|Pacemaker|NR688E||Lituanica|fixed_wing|monoplane|civilian|experimental||**WRECKAGE / RELICS; NOT A COMPLETE AIRCRAFT.** lt.wikipedia lists the "Lituanicos transatlantinio skrydžio relikvijos" among the museum's most valuable holdings. Steponas Darius and Stasys Girėnas flew this Bellanca from New York on 15 July 1933 and crashed near what is now Pszczelnik in Poland on 17 July; both men died. en.wikipedia confirms the remains are at this museum and NOT at the Lithuanian Aviation Museum. The registration NR688E is the aircraft's well-documented US mark; if the museum's own accession record disagrees the museum wins|Lituanica; NR-688E; NR688E; Bellanca Pacemaker; CH300|on_display|US|Vytauto Didžiojo karo muziejus -- Kaunas
Unidentified|Aircraft mock-up|||||fixed_wing||military|other||**MOCK-UPS; FLAG THIS ENTIRE SITE.** The operator's own OpenStreetMap description states this is "vienintelis Lietuvoje lėktuvų muliažų muziejus po atviru dangumi" — the only open-air museum of aircraft MOCK-UPS in Lithuania — displaying fighters; jet trainers and helicopters used in the second half of the 20th century. Because none of the exhibits is evidenced as a genuine airframe I have recorded a single placeholder row rather than fabricate an inventory of aircraft that may never have flown. A site visit is needed to establish whether any real ex-service airframes are present||on_display||Įstros aviacijos muziejus -- Stanioniai
Aero|L-39||||Albatros|fixed_wing|monoplane|military|trainer||Manufacturer and model come directly from the OpenStreetMap tags manufacturer=Aero Vodochody and model=L-39 with aircraft:type "military;jet;fixed_wing". SUB-VARIANT NOT ESTABLISHED and deliberately blank — Lithuanian Air Force Albatroses were L-39ZA and L-39C but the node does not say which. No tactical number recorded; Lithuanian L-39s carry repeating two-digit numbers so none must be inferred. operator_country LT is asserted on the basis of the location on the approach to the Lithuanian Air Force base at Zokniai; if it proves to be an ex-Soviet airframe never taken on Lithuanian charge this should become RU|L39; Albatros|on_display|LT|Aero L-39 -- Zokniai (Šiauliai)
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap way/1427756481; traced as a polygon and tagged covered=yes so it is under a shelter or inside a building. No type tag||on_display||Lakūno Stepono Dariaus gimtinė-muziejus
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap way/1427756482; traced polygon; no type tag||on_display||Lakūno Stepono Dariaus gimtinė-muziejus
Unidentified|Aircraft|||||fixed_wing||civilian|other||OpenStreetMap way/1427756483; traced polygon; no type tag||on_display||Lakūno Stepono Dariaus gimtinė-muziejus
de Havilland|DH.115|T.55|191|Vampire||fixed_wing|monoplane|military|trainer|1960|Irish Aviation Foundation accession 1116; the museum's own catalogue records MSN 15815; delivered to the Irish Air Corps in early January 1961 as part of the second batch of six T.55s; **flew the last flight by an Irish Air Corps Vampire on 2 February 1976** after 1143.5 hours. year_built recorded as 1960 on the basis of a January 1961 delivery; the museum states delivery not build so treat 1960 as approximate. Its de Havilland Goblin 35 engine is separately accessioned|DH115; Vampire T55; T55; MSN 15815; 15815|on_display|IE|Shannon Aviation Museum
Fouga|CM.170|-2|219|Super Magister||fixed_wing|monoplane|military|trainer||Irish Aviation Foundation accession 1118; served 1975 to 1999. Six Magisters were bought by the state in 1975 to replace the six ageing Vampire T.55s of No. 1 Fighting Squadron; the type is best known abroad as the **Silver Swallows** display team which won Best Display by an Overseas Team at RIAT Fairford in 1997. Two Turbomeca Marboré VI engines separately accessioned. NOTE: the Irish Air Corps carried these as F219 etc. in some records and 219 in others|CM170; F219; Super Magister; Magister|on_display|IE|Shannon Aviation Museum
